CO_POSICAO,SG_AREA,CO_ITEM,TX_GABARITO,CO_HABILIDADE,IN_ITEM_ABAN,TX_MOTIVO_ABAN,NU_PARAM_A,NU_PARAM_B,NU_PARAM_C,TX_COR,CO_PROVA,TP_LINGUA,IN_ITEM_ADAPTADO,ANO,theta_065,imagAPI,OCRSearch,theta_080,theta_099,PercentEspAcerto
100,CN,44129,B,"21,0",0,,"2,51595","1,3704","0,15302",AMARELA,NATUREZA DIGITAL AMARELA,,"0,0",2020,"637,0370388031006",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/44129.png,"Os ventos solares são fenômenos caracterizados por feixes de partículas carregadas,
lançadas pelo Sol, no espaço, em alta velocidade. Somente uma pequena fração dessas
partículas atinge a atmosfera nos polos, provocando as auroras. A chegada dessas partículas.

superfície pode gerar efeitos indesejáveis, interferindo nas telecomunicações, no tráfego
aéreo e nas linhas de transmissão de energia elétrica.

Esses efeitos são minimizados na Terra pela ação de seu(sua)
O ionostera

campo geomagnético.

(O camada de ozônio.

O campo gravitacional

O atmosíera
","683,7027072906494","813,0066394805908","57,65"
156,MT,44322,X,"28,0",1,Anulado,,,,CINZA,PROVA CINZA REGULAR,,"0,0",2020,"10499,998807907104",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/44322.png,"“igo secreto é uma brincadeira Uadiciona nã festas
de fim de ano. Um grupo de amigos se reúne e cada um
deles sorteia o nome da pessoa que irá presentear. No dia
da troca de presentes, uma primeira pessoa presenteia
“seu amigo secreto. Em seguida, o presenteado revela seu
“amigo secreto e o presenteia. Abrincadeira continua até que
todos sejam presenteados, mesmo no caso em que o cício
se fecha. Dez funcionários de uma empresa, entre eles um
casal, participarão de um amigo secreto. A primeira pessoa
a revelar será definida por sorteio.

Qual é a probabilidade de que a primeira pessoa a revelar
o seu amigo secreto e a última presenteada sejam as duas.
pessoas do casal?
","10499,998807907104","10499,998807907104",
15,LC,44328,A,"9,0",0,,"1,7744","0,02359","0,1871",AMARELA,PROVA AMARELA REGULAR,,"0,0",2020,"502,37345695495605",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/44328.png,"Questão 15 a ao o)
Em 2000 tivemos a primeira experiência do futebol
feminino em um jogo de videogame, o Mia Hamm
Soccer. Doze anos depois, uma petição on-line pedia
que a EA Sports inciuísse o futebol feminino no Fifa 13.
Contudo, só em 2015, com uma nova petição on-line,
que arrecadou milhares de assinaturas, tivemos o futebol
feminino incluído no Fifa 16. Vendo um nicho de mercado
inexplorado, a EA Sports produziu o jogo com 12 seleções.
femininas e o apresentou como inovação. Aempresa sabe
que mais de 40% dos praticantes de futebol nos EUA são
meninas. Para elas, ver o futebol feminino representado
em um jogo de videogame é extremamente importante.
Ter o futebol feminino no Fifa 16 é um grande passo para
a sua popularização na luta pela igualdade de gênero,
num contexto machista, sexista, misógino e homofóbico.
Dione em vomulcpedo comb Acesso em: jr 2018 cido
Os jogos eletrônicos presentes na cultura juvenil podem
desempenhar uma relevante função na abordagem do
futebol ao
(O disseminarem uma modalidade, promovendo a
igualdade de gênero.
O superarem jogos malsucedidos no mercado, lançados
anteriormente.
O inovarem a modalidade com novas ofertas de jogos
ao mercado.
O explorarem nichos de mercado antes ignorados,
produzindo mais lucro.
O reforçarem estereótipos de gênero masculino ou
feminino nos esportes.
","565,4733180999756","749,5205402374268","59,36"
19,LC,44501,A,"29,0",0,,"1,88413","1,1541","0,03939",AMARELA,LINGUAGENS DIGITAL AMARELA,,"0,0",2020,"615,4100894927979",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/44501.png,"Estudo da FGV mostra que robôs infestam debate político no Brasil

Um estudo divulgado pela Diretoria de Análise de Políticas Públicas da Fundação Getulio
Vargas afirma que perfis automatizados em redes sociais já são usados em larga escala no
debate político no Brasil — e não para aprimorá-o. Segundo a pesquisa, esses robôs se
converteram em uma potencial ferramenta para a manipulação de debates nas redes sociais”.

“Nas discussões políticas, os robôs têm sido usados por todo o espectro partidário não
apenas para conquistar seguidores, mas também para conduzir ataques a opositores e forjar
discussões artificiais. Eles manipulam debates, criam e disseminam notícias falsas e
influenciam a opinião pública, postando e replicando mensagens em larga escala. O estudo
demonstra de forma clara o potencial danoso dessa prática para a disputa política e o debate
público”, diz o diretor da FGVIDAPP, Marco Aurélio Ruediger.

O estudo conclui que os robôs buscam imitar o comportamento humano e se passar como
tal, de maneira a interferir em debates espontâneos e criar discussões forjadas. ""Com esse

tipo de manipulação, os robôs criam a falsa sensação de amplo apoio político a certa proposta,
ideia ou figura pública ”

Para a FGV, a participação ostensiva de robôs no ambiente virtual tornou urgente a
necessidade de identificar suas atividades e, consequentemente, diferenciar quais debates são
legítimos e quais são forjados

GROSSMANN, L. O. Disponivel em: wu convergenciadigial com br. Acesso em: 25 ago. 2017.

O texto descreve características de uma tecnologia de informação e comunicação
contemporânea, que têm se mostrado difíceis de identificar por causa da utilização de

O) linguagens comuns.
diferentes redes sociais.
(O informações falsas.
O opiniões políticas.
O

figuras públicas.
","686,3086223602295","857,140302658081","51,97"
108,CN,44553,C,"11,0",0,,"2,52056","0,59693","0,18899",AMARELA,NATUREZA DIGITAL AMARELA,,"0,0",2020,"559,6940517425537",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/44553.png,"Em 2012, a Empresa Brasieira de Pesquisa Agropecuária (Embrapa cinigou sua
intenção de trabalhar na clonagem de espécies ameaçadas de extinção no Brasil, como é o
caso do lobo-quará, da onça-pintada e do veado-catingueiro. Para tal, células desses animais
seriam coletadas e mantidas em bancos de germoplasma para posterior uso. Dessas células
seriam retirados os núcieos e inseridos em óvulos anucleados. Após um desenvolvimento
inicial in vitro, os embriões seriam transferidos para úteros de fêmeas da mesma espécie. Com
a técnica da clonagem, espera-se contribuir para a conservação da fauna do Cerrado e, se der
certo, essa aplicação pode expandir-se para outros biomas brasileiros.

Disponível am: rabo. Acasso em: 8 mar 2013 (asptado)
A limitação dessa técnica no que se refere à conservação de espécies é que ela

(8) gera clones haploides inférteis.
“aumenta a possibilidade de mutantes.
leva a uma diminuição da variabilidade genética.

“acarreta numa perda completa da variabilidade fenotípica.

000

“amplia o número de indivíduos sem capacidade de realizar diferenciação celular.
","603,9993762969971","733,5941791534424","59,45"
167,MT,44567,A,"4,0",0,,"2,21102","1,49375","0,11305",AMARELA,MATEMATICA DIGITAL AMARELA,,"0,0",2020,"649,3704319000244",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/44567.png,"Um investidor deseja aplicar R$ 10 000,00 durante um mês em um dos fundos de
investimento de um banco. O agente de investimentos desse banco apresentou dois tipos de
aplicações financeiras: a aplicação Básica e a aplicação Pessoal, cujas informações de
rendimentos e descontos de taxas administrativas mensais são apresentadas no quadro.

Aplicação | Taxa de rendimento mensal | Taxa administrativa mensal
Básica 0,542% R$030
Pessoal 0.560% 3,8% sobre o rendimento mensal

Consideradas as taxas de rendimento e administrativa, qual aplicação fornecerá maior valor de
rendimento líquido a esse investidor e qual será esse valor?

o)

9000

Básica, com rendimento líquido de R$ 53,90.

Básica, com rendimento líquido de R$ 54,50.

Pessoal, com rendimento líquido de R$ 56,00.

Pessoal, com rendimento líquido de R$ 58,12.

Pessoal, com rendimento líquido de R$ 59,80.
","705,1842212677002","851,7186641693115","55,65"
136,MT,44700,C,"6,0",0,,"3,39554","1,95733","0,10814",CINZA,PROVA CINZA PPL,,"0,0",2020,"695,7380771636963",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/44700.png,"Questão 136 DIEnAmanonenamononenamononenamononenar anemononenamononenam
Uma formiga move-se sobre um castiçal de vidro transparente, do ponto À para B em linha reta, percorre o arco

circular BCD, sendo C localizado na parte da frente do castiçal, e desce o arco DE, como representado na figura.

erga
Os pontos A, 8, D e E estão sobre um mesmo plano perpendicular à mesa sobre a qual se encontra o castiçal

A projeção ortogonal, sobre o plano da mesa, do trajeto percorrido pela formiga, do ponto A até o ponto E, é melhor

representada por

8 co
o E
In
8 2
T
º E
4
8 Ep

","732,2828769683838","827,6550769805908","55,41"
169,MT,44783,D,"8,0",0,,"1,79191","2,60468","0,14008",CINZA,PROVA CINZA PPL,,"0,0",2020,"760,4568004608154",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/44783.png,"Questão 169 DiZenamonnenemononenemonorenemononenemonomenemonanenamonmnenem

Projetado pelo arquiteto Oscar Niemeyer, o Museu de Arte Contemporânea (MAC) tornou-se um dos cartões-postais.
da cidade de Niterói (Figura 1).

Figura 4
Considere que a forma da cúpula do MAG seja a de um tronco de cone circular reto (Figura 2), cujo diâmetro da
base maior mede 50 m e 12m é a distância entre as duas bases. A administração do museu deseja fazer uma reforma

revitalizando o piso de seu pátio e, para isso, precisa estimar a sua área. (Utilize 1,7 como valor aproximado para v3
e3para 7).

Figura?
A medida da área do pátio do museu a ser revitalizada, em metro quadrado, está no intervalo
O [100,200)

O (300,40)

O (600, 700)

O (200, 1000)

8 [1000,1100]
","827,0900249481201","1008,3906650543213","57,0"
97,CN,45091,C,"3,0",0,,"2,99315","0,69246","0,16254",AMARELA,NATUREZA DIGITAL AMARELA,,"0,0",2020,"569,2498683929443",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/45091.png,"Um fabricante de termômetros orienta em seu manual de instruções que o instrumento
deve ficar três minutos em contato com o corpo para aferir a temperatura. Esses termômetros
“são feitos com o bulbo preenchido com mercúrio conectado a um tubo capilar de vidro.

De acordo com a termodinâmica, esse procedimento se justica, pois é necessário que
(0) o termômetro e o corpo tenham a mesma energia interna.

a temperatura do corpo passe para o termômetro.

o equilibrio térmico entre os corpos seja atingido.

a quantidade de calor dos corpos seja a mesma.

000

O calor do termômetro passe para o corpo.
","607,9738140106201","716,7761325836182","58,13"
47,CH,45217,D,"22,0",0,,"3,55293","1,2341","0,18404",AMARELA,PROVA AMARELA REGULAR,,"0,0",2020,"623,4066486358643",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/45217.png,"Questão 47
Declaração de Direitos do Homem e do Cidadão — 1789
Os representantes do povo francês, tendo em vista
que a ignorância, o esquecimento ou o desprezo dos
direitos do homem são as únicas causas dos males
públicos e da corrupção dos governos, resolveram
declarar solenemente os direitos naturais, inalienáveis e
“sagrados do homem, a fim de que esta declaração, sempre.
presente em todos os membros do corpo social, lhes
lembre permanentemente seus direitos e seus deveres; a
fim de que as reivindicações dos cidadãos, fundadas em
princípios simples e incontestáveis, se dirijam sempre à
conservação da Constituição e à felicidade geral.

Dogebt em: vmar Ae em: 7 201 (tg
Esse documento, elaborado no contexto da Revolução

Francesa, reflete uma profunda mudança social ao
estabelecer a

(O manutenção das terras comunais
O supressão do poder constituinte.
O falência da sociedade burguesa.
(O paridade do tratamento jurídico.
abolição dos partidos políticos.
","655,0710201263428","746,955156326294","59,2"
168,MT,46653,D,"3,0",0,,"1,89445","2,55103","0,14731",AMARELA,MATEMATICA DIGITAL AMARELA,,"0,0",2020,"755,1138401031494",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/46653.png,"Eduardo deseja criar um e-mail utilizando um anagrama exclusivamente com as sete
letras que compõem o seu nome, antes do símbolo O

O e-mail terá a forma *=""=gsite. com.br e será de tal modo que as três letras “edu”
apareçam sempre juntas e exatamente nessa ordem.

Ele sabe que o e-mail eduardo(Osite.com br já foi criado por outro usuário e que qualquer
outro agrupamento das letras do seu nome forma um e-mail que ainda não foi cadastrado.
De quantas maneiras Eduardo pode criar um e-mail desejado?

os

""9

0000

120
","817,5365924835205","989,1550540924072","57,37"
74,CH,46853,B,"5,0",0,,"1,25018","0,28948","0,05133",AMARELA,HUMANAS DIGITAL AMARELA,,"0,0",2020,"528,9595127105713",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/46853.png,"Brasília é a primeira cidade moderna inscrita na lista do Patrimônio Mundial. O plano da
cidade, idealizado por Lúcio Costa, segue os princípios básicos da Carta de Atenas, de 1933.
Uma cidade estruturada em áreas, cada qual com uma função específica (área monumental,
onde se concentram os prédios da administração, área residencial, área agrária e área de
lazer), separadas por vastos espaços naturais que se comunicam pelo traçado das grandes.

SUVA FF As cidades braslras e o Patrimônio Cultural da Humanidade
So Pao Porpol, 2005

A cidade apresentada foi reconhecida como Patrimônio Cultural da Humanidade porque

(8) mescla populações e sotaques ilustrativos da diversidade mica brasileira.

(preserva princípios arquitetônicos e urbanísticos originados no Modemismo.

sintetiza valores cívicos e políticos definidores do patriotismo político nacional.

promove serviços turísticos e produtos artesanais representativos das tradições locais.

000

protege acervos documentais e imagéticos reveladores da trajetória institucional do
pais.
","634,5312595367432","892,2450542449951","52,57"
74,CH,46932,A,"23,0",0,,"2,11017","1,58198","0,23073",AMARELA,PROVA AMARELA REGULAR,,"0,0",2020,"658,2062244415283",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/46932.png,"Questão 74
Vemos que toda cidade é uma espécie de
“comunidade, e toda comunidade se forma com vistas
a algum bem, pois todas as ações de todos os homens
“são praticadas com vistas ao que lhe parece um bem;
se todas as comunidades visam algum bem, é evidente
que a mais importante de todas elas e que inclui todas as.
outras tem mais que todas este objetivo e visa ao mais.
importante de todos os bens.
ARISTÓTELES Ponce: Un 108
No fragmento, Aristóteles promove uma reflexão que
associa dois elementos essenciais à discussão sobre a
vida em comunidade, a saber:

(O Ética e política, pois conduzem à eudaimonia.
Retórica e linguagem, pois cuidam dos discursos
na ágora

Metafísica e ontologia, pois tratam da filosofia primeira.
Democracia e sociedade, pois se referem a relações
sociais.

Geração e corrupção, pois abarcam o campo da
physis.

0000)

o
e
o
e
","707,7686786651611","863,384485244751","61,54"
